true_index,predicted_column
128357,12009.75
128369,8768.0
128373,7787.384615384615
128399,7095.0
128415,0.0
128440,14008.0
128445,4278.794871794872
128447,8598.727272727272
128454,3488.5263157894738
128459,5641.545454545455
128467,6660.894736842105
128474,4593.4
128475,5144.5
128479,2658.1666666666665
128481,5986.36
128482,7327.392857142857
128499,5254.916666666667
128512,5233.974358974359
128544,0.0
128557,6299.555555555556
128560,8024.0
128565,0.0
128570,0.0
128572,6050.544303797468
128596,3715.606451612903
128601,0.0
128609,5761.0
128612,8910.57142857143
128618,6173.181818181818
128622,8209.181818181818
128630,5456.925925925926
128638,8502.70588235294
128648,9338.871794871795
128653,0.0
128672,6389.8448275862065
128673,6069.464285714285
128676,8171.128205128205
128692,7191.181818181818
128702,0.0
128706,10230.18918918919
128719,3190.4166666666665
128726,17120.0
128728,7038.0
128739,5338.461538461538
128744,4374.1612903225805
128806,2444.9024390243903
128817,11951.625
128858,0.0
128871,7723.166666666667
128873,6919.0625
128876,7333.2307692307695
128899,0.0
128906,5479.3125
128908,7914.190476190476
128909,6288.74
128920,2659.40625
128921,6099.085714285714
128922,5385.0952380952385
128935,10670.6
128942,4666.238095238095
128945,7513.25
128950,5494.125
128952,7455.290322580645
128959,5850.172413793103
128963,4734.0
128967,8504.323529411764
128971,4886.266666666666
128990,0.0
129001,9604.2
129004,7099.712328767123
129011,0.0
129017,8055.368421052632
129034,6718.625
129038,2925.7368421052633
129043,4867.894736842105
129071,4608.566666666667
129076,9977.416666666666
129098,0.0
129102,7732.384615384615
129111,5724.689655172414
129120,4704.448275862069
129135,4652.866666666667
129163,24547.0
129205,0.0
129217,4577.227272727273
129225,1769.3
129228,0.0
129265,1965.0
129269,5809.423076923077
129273,6000.137931034483
129282,0.0
129304,0.0
129306,4657.671875
129359,5974.481481481482
129371,14682.0
129373,11999.0
129383,6480.666666666667
129385,6595.625
129411,6612.0
129423,7097.418367346939
129430,10949.5
129432,3971.377358490566
129436,4457.928571428572
129443,7571.266666666666
129455,6720.473684210527
129472,10118.692307692309
129477,7791.08
129479,0.0
129485,5668.895833333333
129490,7708.977777777778
129510,9142.607142857143
129512,8065.073170731707
129522,0.0
129534,9064.5
129542,3269.1363636363635
129544,11317.558823529413
129545,0.0
129568,7479.666666666667
129588,5919.617647058823
129597,0.0
129608,6601.285714285715
129618,6696.479166666667
129641,7168.428571428572
129644,6700.137254901961
129653,4918.136363636364
129654,6257.212962962963
129659,6096.666666666667
129660,0.0
129662,13690.833333333334
129673,5995.576687116564
129676,7353.771428571428
129677,0.0
129688,4183.0
129693,5446.870967741936
129694,11207.0
129709,12914.0
129720,5981.806451612903
129745,10571.97619047619
129747,7354.194444444444
129751,8329.6
129755,4577.227272727273
129758,0.0
129762,5026.227272727273
129779,6188.366197183099
129783,4394.153153153153
129784,5131.132743362832
129786,7194.888888888889
129788,6346.666666666667
129789,4148.2
129814,0.0
129827,6195.6
129846,4955.3
129852,6153.72
129855,6330.25
129868,3342.25
129880,4499.438356164384
129882,6422.421052631579
129888,6899.0
129890,2968.6428571428573
129906,5533.105263157895
129915,6524.193548387097
129917,5596.428571428572
129932,4033.0526315789475
129936,7134.823529411765
129944,4932.666666666667
129955,6559.848484848485
129975,0.0
129995,0.0
130002,4813.244897959184
130003,4940.0
130015,11707.0
130016,4842.1
130022,14794.0
130058,4172.857142857143
130062,0.0
130065,0.0
130075,4986.159090909091
130076,7535.459016393443
130092,5152.724770642202
130099,9742.272727272728
130113,6291.657142857143
130138,0.0
130152,5380.85
130155,5082.420454545455
130156,0.0
130166,6882.764705882353
130179,8370.421052631578
130192,6983.777777777777
130193,6626.277777777777
130194,5313.4857142857145
130197,5322.325
130213,8807.454545454546
130218,3782.8
130224,5413.064516129032
130228,8405.527777777777
130235,5957.181818181818
130242,4069.3571428571427
130254,7806.5625
130273,6283.538461538462
130278,18656.0
130291,6889.8387096774195
130294,8847.4
130304,5441.605633802817
130307,7029.166666666667
130310,11248.52
130323,0.0
130325,6124.95652173913
130328,13952.0
130331,8192.333333333334
130350,9277.0
130356,0.0
130372,6397.666666666667
130373,0.0
130400,7682.333333333333
130412,0.0
130413,5672.349206349207
130419,7822.3448275862065
130433,5148.136363636364
130448,2968.6428571428573
130453,5778.378378378378
130489,5800.2
130494,6776.744827586207
130496,7845.083333333333
130505,7549.166666666667
130511,4160.068181818182
130512,4166.891891891892
130515,0.0
130543,6914.28
130559,6890.0
130564,0.0
130568,5161.148936170212
130569,2695.5677966101694
130571,5789.226190476191
130582,3156.25
130608,5738.715909090909
130614,5535.25
130623,8306.5
130632,0.0
130635,0.0
130647,5229.28
130651,5109.214285714285
130672,12728.0
130679,0.0
130691,3006.125
130695,5057.909090909091
130704,4957.289473684211
130717,4761.846153846154
130719,5270.387096774193
130720,9951.2
130725,4281.305555555556
130768,3036.1304347826085
130780,3846.1666666666665
130782,0.0
130788,2220.2162162162163
130792,8110.357142857143
130797,5516.676470588235
130799,6071.804878048781
130804,4515.967741935484
130811,6314.583333333333
130812,4735.650602409639
130815,9908.952380952382
130816,6854.0
130820,10993.285714285714
130825,0.0
130833,7263.375
130834,6685.746666666667
130835,18584.0
130840,4421.415841584158
130843,3845.2105263157896
130849,0.0
130856,8170.175
130868,15250.333333333334
130873,6803.625
130879,3960.25
130881,5750.3448275862065
130900,8783.7
130905,9561.5
130932,5584.394736842105
130948,0.0
130979,6131.7037037037035
130982,3818.6132075471696
130991,3632.8947368421054
130997,8123.333333333333
131006,6723.253012048192
131029,9157.15
131040,8763.392857142857
131059,7334.21686746988
131060,4318.014084507042
131064,17438.0
131066,4756.834951456311
131068,2708.566037735849
131091,0.0
131092,5294.709677419355
131097,6094.488888888889
131111,5154.0952380952385
131137,5375.444444444444
131146,6118.225
131152,4490.942857142857
131153,0.0
131154,6117.7692307692305
131159,4350.151515151515
131161,11746.444444444445
131163,8450.263157894737
131178,0.0
131189,11007.46511627907
131191,4404.740740740741
131195,9052.488372093023
131198,9665.0
131199,0.0
131201,7653.959183673469
131202,5067.2
131210,9361.444444444445
131212,3483.94
131216,8247.48275862069
131226,6061.5
131236,1548.8125
131245,6487.597222222223
131257,0.0
131258,0.0
131264,0.0
131266,4599.481481481482
131298,10721.0
131330,4830.666666666667
131332,4090.112676056338
131338,0.0
131340,5405.862068965517
131367,8448.25
131387,4165.181818181818
131393,4499.53125
131402,8546.142857142857
131403,6989.0
131440,9261.939393939394
131460,0.0
131463,0.0
131464,6808.538461538462
131473,6463.72972972973
131481,11866.0
131501,4718.38
131512,0.0
131516,0.0
131520,4844.3
131524,5473.5
131536,8610.09090909091
131547,6873.515151515152
131558,7472.628571428571
131565,8826.333333333334
131569,6124.95652173913
131583,4141.333333333333
131607,5218.75
131612,3864.5714285714284
131631,4423.026666666667
131670,2990.8529411764707
131675,0.0
131685,6125.380952380952
131694,11644.583333333334
131701,12106.0
131714,7622.142857142857
131725,2444.923076923077
131727,6641.318181818182
131730,6214.6875
131732,0.0
131745,7229.548387096775
131781,6299.5
131806,0.0
131823,0.0
131848,7914.190476190476
131872,3844.5555555555557
131878,7500.826086956522
131892,4559.69696969697
131917,6534.318181818182
131925,7669.428571428572
131926,24663.0
131932,0.0
131943,0.0
131964,7962.695652173913
131967,8150.619047619048
131968,0.0
131976,6724.649122807017
131987,8566.5
131988,8373.727272727272
132008,4338.25
132032,6310.734693877551
132051,10505.77049180328
132055,7088.461538461538
132069,7135.666666666667
132079,9681.09090909091
132083,7506.818181818182
132084,9807.5
132106,2856.0
132107,9018.764705882353
132119,7248.490196078431
132130,0.0
132131,0.0
132132,7334.315789473684
132139,0.0
132141,0.0
132142,8071.375
132148,0.0
132170,0.0
132181,3405.4148936170213
132186,16921.0
132190,13281.4
132191,11091.733333333334
132192,0.0
132196,4881.4358974358975
132236,2116.0
132249,7619.185185185185
132250,6900.285714285715
132253,8299.0
132261,8224.875
132264,8323.375
132267,6383.628571428571
132269,6494.166666666667
132278,6339.324324324324
132315,2107.0
132318,6378.2
132331,8910.375
132335,0.0
132338,0.0
132353,6900.4047619047615
132413,5231.103448275862
132417,5764.363636363636
132424,7563.3
132429,6949.8
132444,13697.0
132457,8779.5
132460,4172.857142857143
132467,16485.5
132470,9398.375
132477,4849.488888888889
132488,5741.70786516854
132494,6120.111111111111
132507,4592.0
132521,6240.984126984127
132528,5242.236842105263
132539,6876.3125
132540,8366.666666666666
132555,6896.234042553191
132564,0.0
132568,6588.793103448276
132591,12017.5
132609,5085.117647058823
132613,5082.614285714286
132623,5038.975
132629,6921.4
132630,8236.0
132634,5559.111111111111
132638,0.0
132653,6027.24
132654,4210.083333333333
132655,8889.5
132666,9395.125
132672,11121.0
132682,6890.0
132698,0.0
132705,7443.766666666666
132706,4539.733333333334
132718,4432.666666666667
132735,3989.5714285714284
132750,6512.733333333334
132754,0.0
132757,5402.925
132758,0.0
132760,6706.592592592592
132764,6068.5675675675675
132766,10521.0
132768,8252.5
132775,6925.580645161291
132783,6566.125
132784,7566.441176470588
132795,0.0
132808,8260.26923076923
132846,4240.222222222223
132860,4846.8403361344535
132862,8075.8378378378375
132865,4496.916666666667
132885,6105.216216216216
132905,6091.265060240964
132906,11486.052631578947
132938,11197.0
132939,7146.257142857143
132951,5175.923076923077
132952,5670.636363636364
132954,0.0
132971,5411.0
132977,8763.392857142857
132989,8520.147540983606
132997,9165.75
133000,8630.5625
133002,5874.557692307692
133026,8155.5
133068,4873.571428571428
133070,3474.5
133073,6924.307692307692
133088,5011.121951219512
133089,17245.0
133106,6674.083333333333
133119,8227.433333333332
133127,4957.909090909091
133137,1403.4545454545455
133146,6718.666666666667
133147,5300.55737704918
133149,8542.2
133154,5544.9473684210525
133161,10551.9
133165,0.0
133171,10518.387755102041
133184,7285.758620689655
133217,9153.818181818182
133220,6194.37037037037
133224,4495.494845360825
133227,0.0
133262,0.0
133265,6135.566666666667
133274,0.0
133294,0.0
133300,8075.0
133301,0.0
133339,5086.25
133340,5635.315789473684
133341,4623.631067961165
133353,7762.093023255814
133359,7598.857142857143
133361,10284.842105263158
133382,5295.152173913043
133400,4151.820512820513
133423,4718.777777777777
133434,6174.921052631579
133437,4093.0
133482,5749.122093023256
133485,6055.68
133490,8025.918918918919
133494,0.0
133534,7678.234042553191
133547,8020.093023255814
133548,3452.0
133560,0.0
133575,0.0
133591,12030.5
133597,9155.5
133626,8978.0
133636,6949.761904761905
133651,6362.195652173913
133657,16636.0
133658,6746.121951219512
133662,11512.333333333334
133663,5067.18253968254
133677,5439.545454545455
133689,0.0
133713,4509.63829787234
133726,8939.387096774193
133738,4549.210526315789
133739,6534.625
133744,4976.357142857143
133746,6103.571428571428
133775,2504.5714285714284
133790,3554.7448979591836
133802,7587.0
133816,7012.94
133829,4806.566037735849
133832,0.0
133833,10409.538461538461
133891,6463.1621621621625
133912,11257.0
133916,9165.666666666666
133934,11224.666666666666
133940,0.0
133942,6980.96
133945,7331.51
133990,4382.571428571428
133999,4054.7875
134006,3946.8636363636365
134023,8187.0
134026,0.0
134028,5783.972222222223
134037,5174.470588235294
134040,6118.045454545455
134050,9360.36
134055,6237.214285714285
134059,5447.916666666667
134060,9324.57142857143
134086,8865.333333333334
134091,0.0
134105,6737.75
134107,4698.0
134115,7600.0
134129,6743.61475409836
134134,0.0
134138,0.0
134141,6660.478260869565
134152,8528.08695652174
134195,5956.536585365854
134201,8239.266666666666
134204,0.0
134207,0.0
134244,3457.0714285714284
134258,7145.454545454545
134276,7132.571428571428
134278,11405.777777777777
134291,4854.138888888889
134297,0.0
134308,4086.689655172414
134311,10624.0
134325,9422.8
134335,3303.046875
134351,4455.473684210527
134364,7913.16
134370,5447.916666666667
134373,8045.666666666667
134392,6111.167741935484
134403,2813.181818181818
134407,4799.128205128205
134410,8696.0
134411,6184.217391304348
134416,7214.108695652174
134418,5829.6511627906975
134420,6954.181818181818
134421,4607.023809523809
134433,6789.4647887323945
134434,5957.323232323232
134437,6914.291666666667
134439,3554.7448979591836
134441,0.0
134443,6323.1875
134444,0.0
134457,0.0
134469,12772.1
134472,7053.75
134476,5045.533333333334
134477,6485.310344827586
134495,9216.162790697674
134508,11010.45
134516,0.0
134517,4669.724137931034
134531,0.0
134538,4481.847826086957
134541,7251.833333333333
134552,4489.908675799087
134563,0.0
134565,4421.415841584158
134570,0.0
134572,2910.714285714286
134574,5042.694444444444
134577,11919.90909090909
134594,3773.5
134601,0.0
134611,8944.823529411764
134616,5372.173913043478
134632,5500.735294117647
134638,4620.728571428572
134639,5271.983739837398
134649,0.0
134651,5255.5
134672,3663.1111111111113
134698,4928.846153846154
134712,4169.178571428572
134714,6157.712328767123
134732,7002.576923076923
134735,5084.888888888889
134738,6625.511111111111
134744,0.0
134748,5670.117647058823
134749,4240.333333333333
134772,0.0
134774,7487.317073170731
134782,4109.166666666667
134806,6544.8536585365855
134828,9934.76923076923
134831,4495.494845360825
134846,6124.333333333333
134848,12729.0
134852,0.0
134855,2202.0
134856,4971.625
134857,6100.461538461538
134868,2688.125
134870,7780.111111111111
134885,7986.625
134889,7506.818181818182
134890,5726.809523809524
134894,6951.0
134904,8522.0
134911,7358.75
134940,5105.598039215686
134953,9028.8
134958,6759.833333333333
134982,3593.5454545454545
134995,6793.95744680851
135012,11189.5
135021,4735.818181818182
135022,12772.1
135024,5686.616666666667
135053,4608.785714285715
135056,4811.866666666667
135064,6074.897435897436
135070,20534.0
135090,3483.94
135097,5233.974358974359
135101,2843.8169014084506
135102,5808.214285714285
135112,3894.277777777778
135127,5119.166666666667
135131,6722.16
135135,0.0
135137,2744.327272727273
135147,5086.279069767442
135156,6500.379310344828
135180,3988.060606060606
135209,0.0
135210,0.0
135213,4368.6
135238,5141.181818181818
135243,4096.25
135246,0.0
135249,10073.0
135250,6115.181818181818
135264,5214.510638297872
135266,0.0
135285,4421.415841584158
135292,10559.9
135293,10276.764705882353
135294,9300.722222222223
135296,3509.0416666666665
135302,8456.4375
135306,8194.140625
135307,6906.083333333333
135308,5254.275229357798
135356,10711.333333333334
135360,3385.125
135363,4318.014084507042
135369,5423.083333333333
135377,3381.0
135383,1998.5172413793102
135387,8039.846153846154
135389,6193.153846153846
135400,0.0
135408,4867.894736842105
135421,8635.8
135424,4225.692307692308
135437,3520.5
135442,0.0
135462,5558.4375
135471,9079.237288135593
135488,4969.366666666667
135501,4339.7692307692305
135510,7954.2307692307695
135514,0.0
135520,6463.1567164179105
135533,16967.0
135542,7154.36
135546,6843.765432098766
135561,11908.333333333334
135567,2064.6
135615,0.0
135623,6301.217391304348
135624,5281.8421052631575
135627,7981.0
135638,10184.451612903225
135655,0.0
135658,15237.75
135682,7787.411764705882
135714,0.0
135728,11694.882352941177
135736,5200.814814814815
135744,2880.9846153846156
135757,4756.341463414634
135777,5744.446601941748
135778,9848.0
135815,0.0
135831,6804.2040816326535
135833,4374.1612903225805
135843,6626.1612903225805
135851,2472.375
135855,6684.388888888889
135884,0.0
135887,7169.1621621621625
135893,0.0
135898,6687.911764705882
135901,11481.0
135914,7724.631578947368
135917,7117.75
135920,5053.765957446809
135935,4495.494845360825
135965,9174.347826086956
135996,0.0
136008,6420.4375
136009,8640.25
136020,8134.5
136022,0.0
136051,8167.571428571428
136052,3708.294117647059
136055,7470.75
136088,5660.457142857143
136089,7261.482758620689
136096,3606.6
136125,6615.5
136132,7970.0
136133,5291.564814814815
136136,0.0
136149,4508.5
136154,7224.294117647059
136162,3832.0
136203,6227.714285714285
136210,5869.671052631579
136264,9360.36
136265,0.0
136274,6194.37037037037
136295,7033.142857142857
136306,9892.5
136310,0.0
136315,5150.674418604651
136352,6101.366666666667
136379,6553.260869565217
136382,7908.586206896552
136418,0.0
136427,6057.243902439024
136444,4988.833333333333
136446,4508.5
136468,5307.8983050847455
136504,5900.4
136510,5398.4
136512,7370.428571428572
136517,4874.333333333333
136518,6114.580645161291
136520,7790.333333333333
136532,9911.666666666666
136548,5529.393939393939
136550,4955.555555555556
136554,0.0
136560,5982.037735849057
136571,6266.081081081081
136583,6137.3
136586,7564.8
136602,5854.914285714286
136606,0.0
136609,4183.542857142857
136630,5012.818181818182
136639,6439.5
136642,7526.444444444444
136656,4829.75
136663,6949.304347826087
136677,7421.791666666667
136691,0.0
136697,8793.727272727272
136702,8333.0
136703,7519.0
136719,6178.048387096775
136726,11729.0
136740,11252.875
136742,13345.0
136744,0.0
136745,13052.5
136756,10461.51724137931
136765,8897.535714285714
136773,3745.8684210526317
136775,9271.67857142857
136787,7348.307692307692
136790,8119.285714285715
136805,4499.25
136820,3063.0
136822,0.0
136823,0.0
136869,6578.910714285715
136871,8326.75
136872,11900.5625
136873,7210.0
136886,4953.307692307692
136895,5300.55737704918
136905,0.0
136918,2960.8333333333335
136923,9219.333333333334
136940,0.0
136942,5895.1875
136971,5741.581081081081
136974,8120.623188405797
136986,0.0
136993,5708.388888888889
136994,8352.666666666666
137001,7722.181818181818
137014,0.0
137015,6330.914285714286
137018,6743.78431372549
137020,6898.148148148148
137038,7619.866666666667
137052,9106.64705882353
137062,6448.588235294118
137074,6386.555555555556
137077,10140.2
137078,4322.542857142857
137113,7070.271604938272
137115,12132.666666666666
137125,4921.220183486239
137144,10685.0
137149,15890.0
137150,8793.333333333334
137152,9425.92
137165,6626.45
137166,3408.470588235294
137168,8075.681818181818
137176,5853.9670329670325
137193,0.0
137212,3410.5
137218,6542.6511627906975
137221,4719.944444444444
137222,4585.913043478261
137232,9092.314285714287
137242,5049.030303030303
137246,1666.2105263157894
137248,17956.0
137256,4828.2
137259,3562.0789473684213
137267,4904.027027027027
137278,14508.75
137281,6028.195121951219
137327,4778.372093023256
137329,5853.5142857142855
137369,5594.16
137372,7959.311111111111
137373,0.0
137375,3694.3285714285716
137390,7693.0
137395,5680.866666666667
137408,4989.275862068966
137409,8341.9375
137411,5099.944444444444
137413,19289.0
137415,6578.0
137442,5528.944444444444
137469,8846.48275862069
137471,4520.214953271028
137472,4795.171428571429
137475,4119.34375
137484,4998.307692307692
137490,12338.5
137503,9318.0
137532,3757.1666666666665
137541,6330.25
137544,10089.5
137545,15456.0
137554,8903.916666666666
137556,8072.481481481482
137560,4926.621621621622
137582,6032.493975903614
137588,10941.5
137597,6206.215384615384
137605,6252.306451612903
137609,8772.75
137614,4666.190476190476
137619,0.0
137621,0.0
137622,5663.75
137624,0.0
137627,5893.5
137634,0.0
137637,12188.722222222223
137657,5981.906976744186
137664,0.0
137671,11677.5
137680,4686.75
137686,12308.333333333334
137688,8456.45945945946
137697,0.0
137699,7285.071428571428
137701,8286.724137931034
137710,0.0
137730,5268.5
137734,0.0
137769,5176.666666666667
137780,6902.809523809524
137791,4842.972222222223
137795,0.0
137830,6343.333333333333
137835,0.0
137855,7524.212121212121
137865,4316.837209302325
137876,0.0
137879,6997.823529411765
137893,0.0
137912,5011.4473684210525
137926,6349.428571428572
137929,7212.152542372882
137937,5067.2
137940,3912.285714285714
137949,3078.7457627118642
137964,7937.693877551021
137977,0.0
137978,6203.323529411765
137990,0.0
137992,8378.142857142857
138008,3928.029411764706
138011,5567.0
138014,0.0
138025,0.0
138030,0.0
138043,2836.0
138094,6228.25
138101,0.0
138112,5264.78125
138125,4031.090909090909
138132,2315.025641025641
138139,5659.3
138147,4642.625
138154,4160.36
138165,4336.538461538462
138167,8006.476190476191
138170,0.0
138216,9849.809523809523
138225,7711.727272727273
138229,6031.659090909091
138241,7219.229166666667
138257,6653.740740740741
138271,4235.447004608295
138273,3666.8333333333335
138298,5550.285714285715
138324,6193.608695652174
138325,8252.032258064517
138331,5854.914285714286
138332,6733.789473684211
138349,5445.972972972973
138366,8037.772727272727
138384,5347.636363636364
138387,0.0
138394,10257.058823529413
138396,4611.8378378378375
138401,8667.42857142857
138402,0.0
138403,6380.166666666667
138430,0.0
138432,6604.725806451613
138436,0.0
138438,5481.611940298508
138461,5952.461538461538
138462,6347.35
138476,5986.36
138480,4350.551724137931
138487,7269.0
138502,4507.619047619048
138512,10008.214285714286
138530,4693.5142857142855
138558,5902.1509433962265
138559,6592.586206896552
138560,7651.470588235294
138590,6566.125
138603,6115.942857142857
138605,8323.25
138619,6949.333333333333
138640,6252.306451612903
138658,11296.0
138670,7655.7692307692305
138680,3776.6666666666665
138682,0.0
138693,5253.9655172413795
138713,4971.625
138729,6460.333333333333
138736,5533.105263157895
138738,5548.918918918919
138746,3181.6666666666665
138751,2905.8
138767,5140.055555555556
138782,6439.5
138793,8649.285714285714
138816,7560.450980392156
138822,6999.0
138829,7959.692307692308
138841,5979.788461538462
138845,5686.846153846154
138847,0.0
138850,9410.941176470587
138867,6042.468085106383
138898,11030.0
138929,0.0
138933,6809.5
138956,0.0
138957,9359.0
138958,0.0
138967,4287.820512820513
138983,0.0
138986,0.0
138989,8415.0
139008,6054.375
139016,6078.111111111111
139034,4298.09375
139036,2898.054054054054
139047,10341.67857142857
139063,7671.542857142857
139069,9544.0
139085,3639.229885057471
139089,0.0
139091,5170.131578947368
139095,4697.2962962962965
139099,8005.805555555556
139107,11351.24
139119,9681.166666666666
139120,4770.566666666667
139149,12129.0
139150,7303.283950617284
139175,12745.5
139181,4944.0
139194,3950.5
139196,0.0
139199,7371.641025641025
139201,4383.357142857143
139202,4554.923076923077
139235,5955.227272727273
139237,9371.346666666666
139246,5854.914285714286
139257,7156.942307692308
139268,13030.0
139298,10321.0
139303,6200.028571428571
139310,7303.3
139318,6579.0
139322,5537.423076923077
139328,5204.944444444444
139331,0.0
139333,5609.067796610169
139334,7440.5641025641025
139347,0.0
139386,5371.350877192983
139415,6785.452380952381
139423,5737.918604651163
139425,5262.333333333333
139451,11830.0
139463,5430.448275862069
139473,7850.5
139474,4589.666666666667
139479,0.0
139492,3334.2758620689656
139503,2660.8518518518517
139527,8571.470588235294
139538,6224.666666666667
139549,4353.9655172413795
139553,5339.629032258064
139554,6003.317073170731
139579,7452.559523809524
139582,5031.0
139590,10317.347826086956
139595,5441.1238095238095
139596,7780.111111111111
139603,5936.214285714285
139609,0.0
139628,11189.4
139635,7383.33962264151
139648,6157.8
139652,5782.170731707317
139661,5849.528735632184
139665,6377.0
139670,10597.875
139671,0.0
139674,12083.0
139679,5967.762711864407
139683,6638.54347826087
139687,6648.979166666667
139703,0.0
139735,5597.045454545455
139743,8275.755102040815
139763,6769.608695652174
139769,6291.657142857143
139781,8478.041666666666
139787,4646.0
139793,6757.25
139801,5482.8
139810,5804.413043478261
139818,5105.598039215686
139857,0.0
139874,0.0
139897,6664.166666666667
139923,5752.148148148148
139938,6208.571428571428
139940,7393.1
139947,7141.318181818182
139954,5322.666666666667
139956,0.0
139964,0.0
139967,0.0
139975,4045.764705882353
139987,0.0
139995,2520.08
139996,10030.0
140001,6266.081081081081
140009,6978.488372093023
140010,10500.490566037735
140017,4585.528571428571
140021,7233.9
140035,0.0
140037,6687.239130434783
140056,8001.25
140060,6362.5
140111,8164.894736842105
140112,5833.888888888889
140113,18565.0
140122,8902.055555555555
140143,9389.666666666666
140148,8552.468085106382
140156,6403.4375
140165,5650.673469387755
140167,4374.1612903225805
140174,16136.0
140178,5659.489361702128
140209,11149.111111111111
140221,12633.894736842105
140241,10461.0
140243,8294.95294117647
140246,14355.75
140264,17235.0
140290,5084.09756097561
140293,6405.0
140312,3708.304761904762
140317,3903.6346153846152
140326,8133.0
140329,3937.5
140345,0.0
140348,6344.736842105263
140349,12633.5
140353,6068.5675675675675
140356,0.0
140363,0.0
140368,9378.2
140379,5967.0
140389,5139.108108108108
140394,5688.173913043478
140404,0.0
140422,9155.5
140423,10835.0
140428,8144.0
140438,4428.961538461538
140452,0.0
140484,9066.733333333334
140497,6991.6373626373625
140501,0.0
140504,6285.717948717948
140507,0.0
140539,6706.848484848485
140558,3062.0
140559,6247.171428571429
140563,0.0
140564,4381.186915887851
140571,6820.333333333333
140575,5250.428571428572
140578,0.0
140609,4642.066666666667
140613,8234.083333333334
140616,4546.363636363636
140624,5478.949152542373
140625,3826.6923076923076
140638,0.0
140646,3663.0183486238534
140666,7791.08
140685,0.0
140709,5248.846153846154
140712,6947.666666666667
140718,0.0
140730,6569.917647058824
140735,0.0
140756,5117.555555555556
140758,4725.0
140801,9863.2
140802,7156.75
140823,6544.115384615385
140829,12150.0
140833,5657.061728395061
140839,5590.551724137931
140848,6145.833333333333
140884,6388.882352941177
140885,5441.160194174758
140893,5289.341463414634
140897,5371.75
140898,4312.444444444444
140899,8114.142857142857
140909,8588.775510204081
140910,5039.9473684210525
140923,6258.531914893617
140937,5730.806451612903
140940,4369.6
140947,4036.9633027522937
140952,0.0
141011,4844.266666666666
141046,4903.923076923077
141058,4685.875
141081,4418.13698630137
141097,5528.0
141098,6606.102739726028
141101,8926.888888888889
141115,6414.125
141122,0.0
141127,7353.333333333333
141131,7833.928571428572
141135,0.0
141173,6720.473684210527
141186,5409.171428571429
141193,5525.011904761905
141195,2734.0
141217,9660.166666666666
141229,12462.75
141232,10299.0
141242,5325.0625
141244,4339.866666666667
141248,6721.1
141258,6000.137931034483
141261,0.0
141269,4080.8854166666665
141283,5449.6
141291,7086.222222222223
141299,0.0
141308,6021.0
141326,6395.054054054054
141332,10430.5
141341,7545.738095238095
141348,6579.90625
141349,9300.75
141358,4932.666666666667
141359,0.0
141380,12965.5
141384,5454.708333333333
141387,10644.454545454546
141396,7806.5625
141408,8160.855263157895
141417,7002.4375
141428,10303.5
141458,8110.357142857143
141467,5638.25
141473,0.0
141478,4099.931034482759
141487,9910.866666666667
141491,0.0
141505,7598.071428571428
141512,10505.77049180328
141513,5682.0
141534,7406.257142857143
141543,0.0
141580,10674.5
141586,4989.5625
141587,7165.131578947368
141612,9463.0
141633,5044.894736842105
141640,9616.12
141642,5693.866666666667
141660,0.0
141673,0.0
141676,5037.0
141700,5995.576687116564
141704,5222.4
141713,5517.083333333333
141720,7169.559322033899
141724,5012.818181818182
141725,4001.153846153846
141741,11290.272727272728
141754,8690.09090909091
141767,9717.222222222223
141780,4952.888888888889
141788,11150.0
141789,6052.960526315789
141807,0.0
141835,4300.444444444444
141837,10188.1
141843,4181.183673469388
141845,6626.45
141860,10590.739130434782
141883,5399.25
141885,6951.8448275862065
141888,5717.022727272727
141891,6035.78
141896,4381.186915887851
141900,6916.666666666667
141903,0.0
141904,4941.720930232558
141905,3925.8333333333335
141923,0.0
141936,4884.85
141939,4940.0
141944,8242.5
141952,5807.263157894737
141955,3150.785123966942
141967,8241.054054054053
141974,8747.052631578947
141976,8076.433333333333
141991,6620.31007751938
142007,0.0
142035,6146.653846153846
142040,7064.117647058823
142056,0.0
142067,5297.978021978022
142071,7554.0
142075,6722.478260869565
142077,5473.5
142088,9427.285714285714
142101,0.0
142125,9104.6
142138,5363.423076923077
142150,9221.72
142153,9063.4
142178,0.0
142190,0.0
142199,0.0
142204,6793.95744680851
142207,4585.913043478261
142210,5223.826086956522
142223,6436.954545454545
142227,9227.285714285714
142254,9250.055555555555
142257,19087.5
142261,5562.266666666666
142276,6750.222222222223
142292,0.0
142300,0.0
142315,6103.4
142324,4474.884615384615
142327,7824.6
142343,3481.714285714286
142352,0.0
142367,4151.6
142370,4618.928571428572
142387,0.0
142393,0.0
142397,0.0
142404,3982.864077669903
142421,7500.63768115942
142424,0.0
142429,0.0
142457,4940.401709401709
142464,5541.0526315789475
142465,5577.923076923077
142466,0.0
142479,7382.766666666666
142484,0.0
142492,4480.064516129032
142514,6919.657142857143
142520,7175.233766233766
142543,6696.648648648648
142547,4197.375
142551,0.0
142553,0.0
142555,6843.765432098766
142571,0.0
142572,5957.774509803921
142573,8077.5
142580,5510.983333333334
142581,6328.58904109589
142582,6949.333333333333
142595,5082.176470588235
142603,6206.441860465116
142605,6192.760869565217
142631,0.0
142634,9411.333333333334
142647,1403.4545454545455
142653,0.0
142669,5298.72972972973
142721,6046.236111111111
142729,0.0
